Date,Close,High,Low,Open,Volume,Ticker,BTC-USD_Close,Global_Close
2020-04-19,181.61495971679688,188.0989227294922,180.12081909179688,186.8619842529297,19146038381,ETH-USD,,
2020-04-19,0.6069689989089966,0.6846410036087036,0.5984870195388794,0.6815159916877747,9289670,SOL-USD,,
2020-04-19,0.1908590048551559,0.1963440030813217,0.1907929927110672,0.1950040012598037,1904866741,XRP-USD,,
2020-04-19,7189.4248046875,7280.52197265625,7167.0546875,7260.92236328125,31311210215,bitcoin_data,,
2020-04-20,0.0341770015656948,0.0367049984633922,0.0341579988598823,0.0358060002326965,94301265,ADA-USD,,
2020-04-20,15.085403442382812,16.455177307128906,15.013521194458008,16.14042854309082,398870343,BNB-USD,,
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936,BTC-USD,,
2020-04-20,172.2971649169922,186.0835418701172,170.32127380371094,181.480224609375,21266681335,ETH-USD,,
2020-04-20,20164.599609375,20439.749881874588,19928.75678337372,20400.444288364848,5405993,FPT.VN,,
2020-04-20,7626.11865234375,7734.03564453125,7392.298828125,7554.17431640625,26194795,HPG.VN,,
2020-04-20,0.538811981678009,0.6392539739608765,0.5205780267715454,0.6129480004310608,8342616,SOL-USD,,
2020-04-20,8051.56103515625,8110.331553661041,7904.634738894275,8022.175775903855,5322012,SSI.VN,,
2020-04-20,31683.16796875,31903.49722826009,31198.446312388507,31595.037816123517,3280287,VCB.VN,,
2020-04-20,42755.55859375,42844.44921875,42177.78125,42711.11328125,2373794,VIC.VN,,
2020-04-20,0.1834899932146072,0.1949000060558319,0.1818310022354126,0.1908210068941116,2364973860,XRP-USD,,
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936,bitcoin_data,,
2020-04-21,0.0346999987959861,0.034995000809431,0.0340319983661174,0.0341599993407726,86348515,ADA-USD,,
2020-04-21,15.205772399902344,15.49022102355957,14.88361358642578,15.06383991241455,390367736,BNB-USD,,
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511,BTC-USD,,
2020-04-21,172.73770141601562,175.178466796875,170.55284118652344,172.01771545410156,16458767984,ETH-USD,,
2020-04-21,19378.458984375,20007.374511490485,19221.229176101715,19850.1447032172,9314309,FPT.VN,,
2020-04-21,7266.39599609375,7644.10498046875,7248.41015625,7464.24365234375,34567497,HPG.VN,,
2020-04-21,0.5876590013504028,0.6045860052108765,0.5085489749908447,0.5413870215415955,9711507,SOL-USD,,
2020-04-21,7552.01220703125,7904.635345102748,7493.241684019334,7816.479560584873,7100573,SSI.VN,,
2020-04-21,31506.90625,31506.90625,29876.4790094982,31286.57892578721,4983660,VCB.VN,,
2020-04-21,41333.3359375,42444.44921875,41111.11328125,42444.44921875,2007606,VIC.VN,,
2020-04-21,0.1843280047178268,0.1856440007686615,0.1827619969844818,0.18333700299263,1912728846,XRP-USD,,
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511,bitcoin_data,,
2020-04-22,0.0365590006113052,0.0367330014705657,0.0345439985394477,0.0346879996359348,78891247,ADA-USD,,
2020-04-22,15.693160057067873,15.84587574005127,15.01792812347412,15.201129913330078,395820106,BNB-USD,,
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866,BTC-USD,,
2020-04-22,182.59957885742188,183.75100708007807,171.82659912109375,172.67039489746094,17994666395,ETH-USD,,
2020-04-22,20085.98828125,20125.295731098395,19142.615043854763,19181.92249370316,10264845,FPT.VN,,
2020-04-22,7482.2294921875,7662.0908203125,7302.36865234375,7374.31298828125,31477198,HPG.VN,,
2020-04-22,0.6916009783744812,0.7069640159606934,0.5696210265159607,0.5811660289764404,18828400,SOL-USD,,
2020-04-22,7816.47900390625,7904.634782145795,7346.314853295348,7346.314853295348,5496332,SSI.VN,,
2020-04-22,30537.462890625,31330.643971560035,30405.267659612477,30405.267659612477,3758488,VCB.VN,,
2020-04-22,41111.11328125,41244.44921875,40222.2265625,40888.890625,1989156,VIC.VN,,
2020-04-22,0.1879699975252151,0.1896760016679763,0.183119997382164,0.1841749995946884,1783803231,XRP-USD,,
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866,bitcoin_data,,
2020-04-23,0.0406050011515617,0.041847001761198,0.0365240015089511,0.0365700013935565,162468134,ADA-USD,,
2020-04-23,16.006208419799805,16.146146774291992,15.526531219482422,15.702653884887695,446947832,BNB-USD,,
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316,BTC-USD,,
2020-04-23,185.02867126464844,189.0888671875,180.3406524658203,182.62017822265625,21275740032,ETH-USD,,
2020-04-23,20046.681640625,20518.36735186877,20046.681640625,20479.05990043365,3355927,FPT.VN,,
2020-04-23,7770.0078125,7895.91064453125,7662.0908203125,7662.0908203125,23673628,HPG.VN,,
2020-04-23,0.6274570226669312,0.6980770230293274,0.6003220081329346,0.6853470206260681,13485271,SOL-USD,,
2020-04-23,7816.47900390625,8110.331598038064,7816.47900390625,7934.020041558976,4151693,SSI.VN,,
2020-04-23,30493.396484375,31286.577530734263,30317.134245069818,31286.577530734263,2707104,VCB.VN,,
2020-04-23,41333.3359375,42177.78125,41200.00390625,41333.3359375,781694,VIC.VN,,
2020-04-23,0.1917109936475753,0.1947900056838989,0.1867659986019134,0.1878889948129654,2271111354,XRP-USD,,
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316,bitcoin_data,,
2020-04-24,0.0418680012226104,0.043843001127243,0.040617000311613,0.040617000311613,176233806,ADA-USD,,
2020-04-24,16.01641845703125,16.3167724609375,15.88908576965332,15.992483139038086,375266800,BNB-USD,,
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286,BTC-USD,,
2020-04-24,189.2369384765625,190.21038818359372,185.22210693359372,185.22210693359372,16788555028,ETH-USD,,
2020-04-24,20046.681640625,20125.29654349523,19692.916430697773,20007.374189189886,3454818,FPT.VN,,
2020-04-24,7949.869140625,7985.84130859375,7662.0908203125,7805.97998046875,23683942,HPG.VN,,
2020-04-24,0.6342419981956482,0.671019971370697,0.6139410138130188,0.6240209937095642,9064190,SOL-USD,,
2020-04-24,7787.09423828125,7845.864760834316,7669.553193175117,7787.09423828125,2996045,SSI.VN,,
2020-04-24,30361.19921875,30669.65862124682,29744.28041375636,30493.396382530333,2764914,VCB.VN,,
2020-04-24,41333.3359375,41733.3359375,41066.671875,41333.3359375,675538,VIC.VN,,
2020-04-24,0.1936649978160858,0.196722000837326,0.1917099952697754,0.1918759942054748,1853837706,XRP-USD,,
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286,bitcoin_data,,
2020-04-25,0.042408000677824,0.0436690002679824,0.041397999972105,0.0418700017035007,101619889,ADA-USD,,
2020-04-25,16.305418014526367,16.42373275756836,15.95848560333252,16.013017654418945,362345240,BNB-USD,,
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447,BTC-USD,,
2020-04-25,195.5153045654297,196.79237365722656,188.45953369140625,189.2073974609375,18260969748,ETH-USD,,
2020-04-25,0.6433290243148804,0.6709480285644531,0.6215469837188721,0.6305279731750488,7311905,SOL-USD,,
2020-04-25,0.1950539946556091,0.1965450048446655,0.1931400001049041,0.1936849951744079,1648491142,XRP-USD,,
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447,bitcoin_data,,
2020-04-26,0.0458789989352226,0.0462240017950534,0.0422319993376731,0.0424050018191337,150611027,ADA-USD,,
2020-04-26,16.38376808166504,16.483434677124023,16.19930076599121,16.30323028564453,400076436,BNB-USD,,
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491,BTC-USD,,
2020-04-26,197.31753540039065,199.344970703125,194.76806640625,195.41358947753903,18335367012,ETH-USD,,
2020-04-26,0.6355059742927551,0.6914989948272705,0.6311709880828857,0.6532149910926819,8320760,SOL-USD,,
2020-04-26,0.1968050003051757,0.1972150057554245,0.1945039927959442,0.195032998919487,1692427521,XRP-USD,,
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491,bitcoin_data,,
2020-04-27,0.0466010011732578,0.0476719997823238,0.0446439981460571,0.0459380000829696,168989554,ADA-USD,,
2020-04-27,16.463214874267578,16.66411018371582,16.209510803222656,16.42904281616211,389838383,BNB-USD,,
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725,BTC-USD,,
2020-04-27,197.22471618652344,199.55279541015625,193.45416259765625,197.4757232666016,18670194595,ETH-USD,,
2020-04-27,19928.759765625,20243.217531680115,19850.14486086401,20243.217531680115,3547424,FPT.VN,,
2020-04-27,7895.91064453125,8129.73046875,7859.9384765625,8003.82763671875,20838722,HPG.VN,,
2020-04-27,0.5723720192909241,0.6602830290794373,0.561028003692627,0.6357139945030212,7406934,SOL-USD,,
2020-04-27,7698.93798828125,7845.864285767534,7669.552728783994,7845.864285767534,3380620,SSI.VN,,
2020-04-27,29435.82421875,30801.85711241408,29435.82421875,30801.85711241408,5864430,VCB.VN,,
2020-04-27,40888.890625,42222.2265625,40888.890625,42222.2265625,1020868,VIC.VN,,
2020-04-27,0.1979780048131942,0.1992750018835067,0.1954369992017746,0.1967000067234039,1792695610,XRP-USD,,
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725,bitcoin_data,,
2020-04-28,0.0471949987113475,0.04806499928236,0.046264998614788,0.046629998832941,144584235,ADA-USD,,
2020-04-28,16.444286346435547,16.566999435424805,16.27823257446289,16.44782829284668,361059754,BNB-USD,,
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921,BTC-USD,,
2020-04-28,198.41539001464844,198.7865447998047,194.84942626953125,197.2735137939453,18217507467,ETH-USD,,
2020-04-28,19928.759765625,19968.067218005493,19732.22435671137,19928.759765625,2894682,FPT.VN,,
2020-04-28,7698.0634765625,7949.869140625,7644.10498046875,7913.89697265625,21563865,HPG.VN,,
2020-04-28,0.6612930297851562,0.692147970199585,0.5684840083122253,0.5782529711723328,7470201,SOL-USD,,
2020-04-28,7610.7822265625,7698.938005248552,7522.626447876448,7698.938005248552,4139373,SSI.VN,,
2020-04-28,29523.953125,30184.93700548717,28730.772080621016,29435.822975053383,4624885,VCB.VN,,
2020-04-28,40888.890625,41288.890625,40666.671875,41111.11328125,614068,VIC.VN,,
2020-04-28,0.2154839932918548,0.2181079983711242,0.1963720023632049,0.1980459988117218,2515531348,XRP-USD,,
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921,bitcoin_data,,
2020-04-29,0.0516950003802776,0.051996998488903,0.047019001096487,0.0472300015389919,192508666,ADA-USD,,
2020-04-29,17.4937744140625,17.546226501464844,16.373191833496094,16.447242736816406,463165164,BNB-USD,,
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203,BTC-USD,,
2020-04-29,216.96823120117188,218.4546356201172,198.12451171875,198.46519470214844,26397548759,ETH-USD,,
2020-04-29,19968.06640625,20203.90925795648,19850.14405390237,19968.06640625,3256537,FPT.VN,,
2020-04-29,7734.03564453125,7805.97998046875,7554.17431640625,7698.0634765625,20702200,HPG.VN,,
2020-04-29,0.7458400130271912,0.77777099609375,0.655273973941803,0.6622859835624695,8801144,SOL-USD,,
2020-04-29,7640.16796875,7698.938491586538,7581.397445913461,7640.16796875,2910636,SSI.VN,,
2020-04-29,29964.609375,30008.674449507656,29523.95281300786,29523.95281300786,3671682,VCB.VN,,
2020-04-29,40844.44921875,41511.11328125,40222.2265625,41333.3359375,707398,VIC.VN,,
2020-04-29,0.2274319976568222,0.2296269983053207,0.2134359925985336,0.2155620008707046,3041995823,XRP-USD,,
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203,bitcoin_data,,
2020-04-30,0.0478460006415843,0.0542570017278194,0.0475649982690811,0.05171699821949,242494651,ADA-USD,,
2020-04-30,17.03397560119629,18.129528045654297,16.780250549316406,17.44778823852539,498015944,BNB-USD,,
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541,BTC-USD,,
2020-04-30,207.60205078125,227.5296936035156,206.4369201660156,216.9091339111328,28089191904,ETH-USD,,
2020-04-30,0.6910449862480164,0.800815999507904,0.6878809928894043,0.7471950054168701,5016892,SOL-USD,,
2020-04-30,0.2127609997987747,0.2357030063867569,0.2115769982337951,0.227169007062912,3145263527,XRP-USD,,
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541,bitcoin_data,,
2020-05-01,0.0512599982321262,0.0519549995660781,0.047775998711586,0.0478259995579719,169546437,ADA-USD,,
2020-05-01,17.564992904663086,17.8927001953125,17.026531219482422,17.04652214050293,453439052,BNB-USD,,
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997,BTC-USD,,
2020-05-01,214.21910095214844,217.6280212402344,207.7808837890625,207.9017333984375,20816320834,ETH-USD,,
2020-05-01,0.7287939786911011,0.7370709776878357,0.685903012752533,0.6910449862480164,4164272,SOL-USD,,
2020-05-01,0.2192479968070984,0.2247709929943084,0.212795004248619,0.2128580063581466,2306876493,XRP-USD,,
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997,bitcoin_data,,
2020-05-02,0.0510139986872673,0.0515099987387657,0.049890998750925,0.0511960014700889,128138136,ADA-USD,,
2020-05-02,17.584903717041016,17.62875747680664,17.406444549560547,17.551816940307617,393955300,BNB-USD,,
2020-05-02,8988.5966796875,9007.1875,8811.3662109375,8869.0576171875,40134388683,BTC-USD,,
2020-05-02,215.32537841796875,215.8475341796875,212.8786773681641,214.23008728027344,18260876092,ETH-USD,,
2020-05-02,0.7158759832382202,0.7489809989929199,0.7079039812088013,0.7272679805755615,3441356,SOL-USD,,
2020-05-02,0.2239139974117279,0.2256059944629669,0.2172479927539825,0.2192749977111816,2170661654,XRP-USD,,
2020-05-02,8988.5966796875,9007.1875,8811.3662109375,8869.0576171875,40134388683,bitcoin_data,,
2020-05-03,0.0489289984107017,0.051690999418497,0.048310998827219,0.0510319992899894,139890791,ADA-USD,,
2020-05-03,17.126298904418945,17.79884910583496,17.02796745300293,17.581790924072266,381109061,BNB-USD,,
2020-05-03,8897.46875,9167.78125,8830.9716796875,8983.6142578125,47101785174,BTC-USD,,
2020-05-03,210.9331512451172,219.2708740234375,208.6923675537109,215.35206604003903,20469034664,ETH-USD,,
2020-05-03,0.6795349717140198,0.7298009991645813,0.6566159725189209,0.7147960066795349,3328344,SOL-USD,,
2020-05-03,0.2194139957427978,0.2263399958610534,0.217737004160881,0.2240640074014663,2182399826,XRP-USD,,
2020-05-03,8897.46875,9167.78125,8830.9716796875,8983.6142578125,47101785174,bitcoin_data,,
2020-05-04,0.0496639981865882,0.0502279996871948,0.0465230010449886,0.0489640012383461,172243659,ADA-USD,,
2020-05-04,17.10075569152832,17.3553466796875,16.46200180053711,17.135751724243164,390548947,BNB-USD,,
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276,BTC-USD,,
2020-05-04,208.17401123046875,211.8283843994141,199.0477294921875,210.89085388183597,22602446422,ETH-USD,,
2020-05-04,19850.146484375,20007.376306756552,19574.99614819628,19732.225970577834,2512884,FPT.VN,,
2020-05-04,7554.17431640625,7752.021484375,7554.17431640625,7734.03564453125,13439742,HPG.VN,,
2020-05-04,0.6674910187721252,0.7058119773864746,0.6184340119361877,0.6796249747276306,3443698,SOL-USD,,
2020-05-04,7463.8564453125,7640.168014886812,7463.8564453125,7581.397491695374,3488493,SSI.VN,,
2020-05-04,29700.216796875,30008.676214514835,29435.824395306558,29964.61113741542,2046215,VCB.VN,,
2020-05-04,40800.00390625,41111.11328125,40000.00390625,40844.44921875,583986,VIC.VN,,
2020-05-04,0.2189629971981048,0.2206079959869384,0.2105980068445205,0.2194509953260421,2462194723,XRP-USD,,
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276,bitcoin_data,,
2020-05-05,0.0493579991161823,0.0505019985139369,0.0490490011870861,0.0496679991483688,128066778,ADA-USD,,
2020-05-05,16.919775009155273,17.322492599487305,16.72710609436035,17.088411331176758,358987881,BNB-USD,,
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663,BTC-USD,,
2020-05-05,206.7743988037109,211.77862548828125,204.0311279296875,208.01300048828125,19004689099,ETH-USD,,
2020-05-05,20007.373046875,20046.680496065863,19810.83765390936,19968.065597684134,1636413,FPT.VN,,
2020-05-05,7698.0634765625,7787.994140625,7662.0908203125,7698.0634765625,16386319,HPG.VN,,
2020-05-05,0.6418370008468628,0.686214029788971,0.6264989972114563,0.6734399795532227,2847469,SOL-USD,,
2020-05-05,7434.47119140625,7581.397499536808,7405.085929780138,7463.856453032361,2668333,SSI.VN,,
2020-05-05,29435.82421875,29832.413788209906,29435.82421875,29656.151541897507,2270109,VCB.VN,,
2020-05-05,41200.00390625,41333.3359375,40800.00390625,40800.00390625,618074,VIC.VN,,
2020-05-05,0.2164629995822906,0.2217520028352737,0.2154410034418106,0.2189099937677383,2104127661,XRP-USD,,
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663,bitcoin_data,,
2020-05-06,0.0497669987380504,0.0511280000209808,0.0489830002188682,0.0493020005524158,131357244,ADA-USD,,
2020-05-06,16.657045364379883,17.157682418823242,16.657045364379883,16.906801223754883,364717662,BNB-USD,,
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931,BTC-USD,,
2020-05-06,204.0557861328125,211.5346221923828,204.04087829589844,206.4813537597656,20343543799,ETH-USD,,
2020-05-06,20793.517578125,20872.132480689743,20046.68156272633,20046.68156272633,10311019,FPT.VN,,
2020-05-06,7985.84130859375,7985.84130859375,7734.03564453125,7752.021484375,23103745,HPG.VN,,
2020-05-06,0.6225839853286743,0.673891007900238,0.6225839853286743,0.6424540281295776,2677563,SOL-USD,,
2020-05-06,7610.7822265625,7640.167486124517,7463.855928752413,7493.2411883144305,2681117,SSI.VN,,
2020-05-06,29788.34765625,29832.41273152429,29303.626011317105,29656.150491455228,2664659,VCB.VN,,
2020-05-06,42222.2265625,42222.2265625,41111.11328125,41155.55859375,1740532,VIC.VN,,
2020-05-06,0.2152100056409835,0.222338005900383,0.2152100056409835,0.2162840068340301,2159327467,XRP-USD,,
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931,bitcoin_data,,
2020-05-07,0.0511059984564781,0.051486998796463,0.0488569997251033,0.0497400015592575,143479708,ADA-USD,,
2020-05-07,17.013198852539062,17.288240432739258,16.35146141052246,16.657958984375,414976837,BNB-USD,,
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562,BTC-USD,,
2020-05-07,212.28941345214844,214.39247131347656,202.0748443603516,203.9128570556641,23594744655,ETH-USD,,
2020-05-07,21029.361328125,21029.361328125,20596.98123669865,20832.824080663613,5046217,FPT.VN,,
2020-05-07,8489.453125,8489.453125,8021.8134765625,8021.8134765625,42636326,HPG.VN,,
2020-05-07,0.6129779815673828,0.6322680115699768,0.5733759999275208,0.6225839853286743,3355830,SOL-USD,,
2020-05-07,7757.708984375,7757.708984375,7581.397416548296,7610.782677852747,3731260,SSI.VN,,
2020-05-07,30713.724609375,30713.724609375,29832.41338958909,29876.478465835404,5383391,VCB.VN,,
2020-05-07,42666.671875,42666.671875,41777.78125,42222.2265625,1390048,VIC.VN,,
2020-05-07,0.2189169973134994,0.2209389954805374,0.2130399942398071,0.2154919952154159,2582702615,XRP-USD,,
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562,bitcoin_data,,
2020-05-08,0.0523030012845993,0.0535390004515647,0.050985999405384,0.0510829985141754,172647716,ADA-USD,,
2020-05-08,17.24147605895996,17.441482543945312,16.91206932067871,17.019210815429688,382131707,BNB-USD,,
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042,BTC-USD,,
2020-05-08,212.9915771484375,216.3276824951172,208.8307342529297,212.1982421875,20445139356,ETH-USD,,
2020-05-08,21107.974609375,21658.277055411447,21068.66715944463,21068.66715944463,8750173,FPT.VN,,
2020-05-08,8417.5087890625,8687.30078125,8417.5087890625,8561.3974609375,35601349,HPG.VN,,
2020-05-08,0.6049219965934753,0.6366180181503296,0.589851975440979,0.6129779815673828,2488195,SOL-USD,,
2020-05-08,7934.02001953125,8110.331575520833,7757.708463541667,7757.708463541667,12875501,SSI.VN,,
2020-05-08,32388.21875,32696.67816085447,30757.79154346748,30845.92169572765,9159362,VCB.VN,,
2020-05-08,43333.3359375,44444.44921875,42711.11328125,42844.44921875,4340158,VIC.VN,,
2020-05-08,0.2198269963264465,0.2219090014696121,0.215489000082016,0.2188369929790496,2460030844,XRP-USD,,
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042,bitcoin_data,,
2020-05-09,0.0517360009253025,0.0530279986560344,0.0515220016241073,0.0522589981555938,141642171,ADA-USD,,
2020-05-09,16.93596076965332,17.484697341918945,16.88996696472168,17.219955444335938,365221789,BNB-USD,,
2020-05-09,9593.896484375,9913.86328125,9580.64453125,9840.90625,46566121841,BTC-USD,,
2020-05-09,211.60012817382807,214.73912048339844,209.07151794433597,213.1421661376953,18950547549,ETH-USD,,
2020-05-09,0.6045269966125488,0.6254289746284485,0.5884479880332947,0.6040419936180115,2128503,SOL-USD,,
2020-05-09,0.2169020026922226,0.2247280031442642,0.2168029993772506,0.219662994146347,2543805062,XRP-USD,,
2020-05-09,9593.896484375,9913.86328125,9580.64453125,9840.90625,46566121841,bitcoin_data,,
2020-05-10,0.0476769991219043,0.0517439991235733,0.0450030006468296,0.0517439991235733,227335948,ADA-USD,,
2020-05-10,15.295668601989746,16.937108993530273,14.720081329345703,16.937108993530273,436166815,BNB-USD,,
2020-05-10,8756.4306640625,9595.5810546875,8395.107421875,9591.1689453125,63325279337,BTC-USD,,
2020-05-10,188.5995635986328,211.5522003173828,182.71116638183597,211.5522003173828,25211575193,ETH-USD,,
2020-05-10,0.5370339751243591,0.6123030185699463,0.5130810141563416,0.6044610142707825,2327581,SOL-USD,,
2020-05-10,0.1981759965419769,0.2171330004930496,0.1905490010976791,0.2171330004930496,3067472277,XRP-USD,,
2020-05-10,8756.4306640625,9595.5810546875,8395.107421875,9591.1689453125,63325279337,bitcoin_data,,
2020-05-11,0.0481080003082752,0.0494499988853931,0.0454900003969669,0.0476960018277168,206327744,ADA-USD,,
2020-05-11,15.09754467010498,15.489830017089844,14.284379959106444,15.339984893798828,404659513,BNB-USD,,
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802,BTC-USD,,
2020-05-11,185.912841796875,191.36233520507807,180.7183380126953,188.63218688964844,20054601647,ETH-USD,,
2020-05-11,21225.8984375,21383.126395183303,20950.74812181257,21225.8984375,5260330,FPT.VN,,
2020-05-11,8615.35546875,8669.314453125,8381.5361328125,8525.4248046875,20349679,HPG.VN,,
2020-05-11,0.5152729749679565,0.5718600153923035,0.5051940083503723,0.5362550020217896,2098481,SOL-USD,,
2020-05-11,8316.029296875,8316.029296875,8022.176671543728,8051.561934076855,9935357,SSI.VN,,
2020-05-11,32828.875,32828.875,31947.563739296897,32388.22033913446,3940679,VCB.VN,,
2020-05-11,43333.3359375,43555.55859375,42622.2265625,43555.55859375,6511318,VIC.VN,,
2020-05-11,0.1940640062093734,0.2001859992742538,0.1884829998016357,0.1981620043516159,2470709527,XRP-USD,,
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802,bitcoin_data,,
2020-05-12,0.0504209995269775,0.0509329997003078,0.0479060001671314,0.0480940006673336,170879029,ADA-USD,,
2020-05-12,15.741053581237791,16.161190032958984,14.992521286010742,15.12107276916504,394508013,BNB-USD,,
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533,BTC-USD,,
2020-05-12,189.3125,191.60134887695312,185.7017974853516,185.87733459472656,15899726284,ETH-USD,,
2020-05-12,21383.126953125,21383.126953125,21068.6691765645,21225.898991339203,6874468,FPT.VN,,
2020-05-12,8507.439453125,8597.3701171875,8417.5087890625,8507.439453125,30322308,HPG.VN,,
2020-05-12,0.5385760068893433,0.5597590208053589,0.5052509903907776,0.5133910179138184,2198625,SOL-USD,,
2020-05-12,8345.4140625,8433.569844850352,8110.331976232394,8227.873019366198,6329741,SSI.VN,,
2020-05-12,33313.59765625,33489.857964334784,32784.808976107764,32872.93913015016,5194059,VCB.VN,,
2020-05-12,43111.11328125,43288.89453125,42222.2265625,43288.89453125,1919316,VIC.VN,,
2020-05-12,0.1976370066404342,0.1998009979724884,0.1927289962768554,0.194241002202034,2056508741,XRP-USD,,
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533,bitcoin_data,,
2020-05-13,0.0514720007777214,0.0520449988543987,0.0497240014374256,0.0503670014441013,148356780,ADA-USD,,
2020-05-13,16.138877868652344,16.24778938293457,15.724003791809082,15.742568969726562,359517914,BNB-USD,,
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023,BTC-USD,,
2020-05-13,199.1932830810547,200.19732666015625,189.1277008056641,189.3740997314453,17054662289,ETH-USD,,
2020-05-13,22307.828125,22398.235447952047,21426.36506466707,21471.566873154305,14510751,FPT.VN,,
2020-05-13,8669.314453125,8705.2861328125,8381.5361328125,8435.494140625,27655226,HPG.VN,,
2020-05-13,0.5505319833755493,0.564873993396759,0.5180379748344421,0.5383719801902771,2326446,SOL-USD,,
2020-05-13,8257.2578125,8404.184108096086,8051.56099866548,8227.872553380783,9368860,SSI.VN,,
2020-05-13,33313.59765625,33710.187227384704,31727.235493767243,33313.59765625,4172299,VCB.VN,,
2020-05-13,42222.2265625,42666.671875,40666.671875,42266.671875,5968190,VIC.VN,,
2020-05-13,0.2014800012111663,0.2034109979867935,0.1966069936752319,0.1975609958171844,1947109951,XRP-USD,,
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023,bitcoin_data,,
2020-05-14,0.0508899986743927,0.05188500136137,0.0504809990525245,0.0513649992644786,144469842,ADA-USD,,
2020-05-14,16.357799530029297,16.5391845703125,15.921748161315918,16.135854721069336,388231861,BNB-USD,,
2020-05-14,9733.7216796875,9793.2685546875,9255.03515625,9271.3291015625,56426907637,BTC-USD,,
2020-05-14,202.9490966796875,204.1175994873047,196.8688201904297,198.8915100097656,20150524861,ETH-USD,,
2020-05-14,22014.005859375,22194.81864206024,21923.59854153804,22127.014080176858,7844844,FPT.VN,,
2020-05-14,8615.35546875,8669.314453125,8525.4248046875,8561.3974609375,18396535,HPG.VN,,
2020-05-14,0.5691180229187012,0.5809460282325745,0.5501099824905396,0.5505319833755493,2047897,SOL-USD,,
2020-05-14,8374.7998046875,8609.8819044682,8139.717704906798,8139.717704906798,9371389,SSI.VN,,
2020-05-14,33489.85546875,33666.119641643934,33005.13577969307,33049.200853430644,4997086,VCB.VN,,
2020-05-14,42666.671875,42977.78125,41733.3359375,42222.2265625,3831322,VIC.VN,,
2020-05-14,0.2031289935111999,0.204585999250412,0.1996529996395111,0.2013410031795501,2154131805,XRP-USD,,
2020-05-14,9733.7216796875,9793.2685546875,9255.03515625,9271.3291015625,56426907637,bitcoin_data,,
2020-05-15,0.0504629984498024,0.051766999065876,0.0500140003859996,0.05086600035429,142644324,ADA-USD,,
2020-05-15,15.75437355041504,16.454601287841797,15.652139663696287,16.34773063659668,340889408,BNB-USD,,
