Date,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2021-03-18,28238.24609375,200.5373077392578,9733.3984375,38307.125,11454.2021484375,70571.0859375,28422.20860901873,208.09637451171875,9783.398448786858,38307.125,11702.30736379326,70649.23774916944,27318.433517406353,200.10302734375,9666.731142057442,37720.56124852768,11371.500730347454,70258.47869082226,27594.377290309447,206.03314208984375,9766.73208522128,37765.68153710247,11660.956654748237,70336.6305024917,384920.0,3719561575.0,3690923.0,66999.0,1357171.0,13360.0
2021-03-19,27594.37890625,201.063720703125,9733.3984375,38171.76171875,11082.0439453125,70336.6328125,28146.266484375003,205.34371948242188,9783.398448786858,38262.00229018913,11371.500833422646,70336.6328125,27502.397643229167,196.9537811279297,9666.731142057442,37901.04000443262,11082.0439453125,69164.35559895833,27870.3226953125,200.4992218017578,9666.731142057442,37901.04000443262,11330.150124002806,70336.6328125,333980.0,2807932048.0,2804561.0,69499.0,2573910.0,15020.0
2021-03-22,27318.435546875,187.0778350830078,9550.0634765625,37991.28515625,11206.0966796875,69945.875,28054.28566261574,198.90126037597656,9750.064434786655,38216.88661204721,11330.149765103084,70336.63407821229,27226.45428240741,186.6174774169922,9500.062546563897,37855.92428277167,11123.395263467515,69242.50865921787,28054.28566261574,196.42990112304688,9733.398071847178,38171.766320887764,11164.745971577508,70336.63407821229,312140.0,3115325434.0,4419849.0,71559.0,1744611.0,8140.0
2021-03-23,26996.498046875,187.3939666748047,9450.0625,37991.28515625,10999.341796875,69555.1171875,27594.376197827936,189.95790100097656,9566.72980188789,38352.247485525535,11288.797704699598,69633.2690045646,26674.56365790034,182.69422912597656,9416.72885366202,37675.44311813391,10916.63942243542,68500.06765712782,27318.43243584966,187.06910705566406,9550.06343901394,37991.28515625,11247.446998022593,68500.06765712782,418870.0,3047428308.0,4271830.0,44779.0,1678971.0,8380.0
2021-03-24,25892.724609375,177.6549530029297,9200.0615234375,37946.16015625,10544.482421875,68578.21875,26904.51846622447,197.33694458007812,9383.39613614891,39029.047009698275,10833.938338500868,69555.11645299145,25708.762089947824,175.8431396484375,9133.395144752585,37765.679014008616,10420.429336986428,68265.61148504274,26260.64964822935,187.33908081054688,9333.39612198768,38036.40072737069,10709.885253612296,68382.8392094017,369360.0,4051272249.0,4546460.0,130859.0,2879907.0,10080.0
2021-03-25,25386.828125,173.06118774414062,9183.3955078125,38352.24609375,10420.4296875,68382.8359375,26306.64073822464,179.12672424316406,9333.396476585252,38622.96783088236,10751.237284273217,69555.11312499999,25156.87497169384,169.63616943359375,9166.72822206541,37810.802619485294,10420.4296875,67992.076875,25984.706323596016,177.58641052246094,9233.395523873347,38577.847541360294,10585.83348588661,69555.11312499999,480660.0,3429325350.0,3732948.0,89519.0,1593291.0,29220.0
2021-03-26,25110.884765625,184.27867126464844,9166.7275390625,38307.125,10503.130859375,67601.3203125,25294.847291380494,184.43907165527344,9250.062120408356,38442.48586572438,10627.183945521685,68382.83846640174,23639.184559581045,172.74221801757812,8916.726556795355,36096.2308598351,10006.92043695948,67405.94077402457,24834.94097699176,173.02218627929688,9100.061162812013,37855.92211425206,10337.728025960232,67874.8516663656,521770.0,3109769980.0,4047227.0,72679.0,1729046.0,21700.0
2021-03-29,25616.78125,194.4747772216797,9416.7294921875,38352.24609375,10833.9384765625,67718.546875,25662.771880610413,197.4888916015625,9433.3967767817,38577.847541360294,10957.991563031934,67992.07822417773,25202.865574506282,183.47500610351562,9166.72758799567,38036.40406709559,10503.130886701081,67523.16733987306,25478.80935816876,185.01560974121094,9216.728521188124,38352.24609375,10709.885390093064,67601.31915392383,167430.0,3353971422.0,4774711.0,91419.0,1326719.0,20460.0
2021-03-30,25938.71484375,196.68209838867188,9433.396484375,38126.640625,10916.6396484375,68382.8359375,26076.686731216756,200.12115478515625,9566.730154044928,39254.647744082846,11082.043439655365,68578.21546875,25478.808552194147,191.15234375,9316.729178192518,35690.14524778107,10751.236818305228,67405.93828125,25616.780439660903,194.4708251953125,9416.729200297435,39254.647744082846,10916.6396484375,67601.3178125,211570.0,3604665752.0,3728734.0,86559.0,1378972.0,20000.0
2021-03-31,25570.791015625,197.4990997314453,9383.396484375,38126.640625,10916.6396484375,70336.6328125,26030.697328855666,199.28268432617188,9516.731087873344,38126.640625,11082.043439655365,70336.6328125,25524.800384301932,189.4910125732422,9366.73011923281,37810.798631656806,10751.236818305228,66819.80117187499,25938.71606620953,196.68894958496094,9450.063786124172,38126.640625,10751.236818305228,68382.83745659722,205690.0,3416343750.0,2972376.0,44859.0,1069631.0,33740.0
2021-04-01,26168.669921875,204.11251831054688,9733.3984375,38577.84765625,11288.7978515625,69945.875,26214.660554426628,205.4669952392578,9733.3984375,38758.328814875735,11412.850934292965,70336.63407821229,25524.801066152242,195.9429931640625,9400.06288087733,37901.04331140351,10751.236735596845,69594.19182960894,25570.791698703866,197.5243682861328,9416.72924444291,38126.644759685674,10916.639564456687,70336.63407821229,248410.0,3871809467.0,5539609.0,106479.0,2602815.0,35520.0
2021-04-02,26030.6953125,213.2283935546875,9866.732421875,40021.69921875,11247.447265625,70336.6328125,26674.564101148408,214.403564453125,9900.066070657364,40472.90214117108,11454.20176501475,70336.6328125,25892.723429218197,202.50856018066406,9750.065111431804,38803.45132821308,11164.745850303336,69828.64601996528,26398.620334584804,204.05361938476562,9866.732421875,38803.45132821308,11371.500349693088,69945.87374131945,224180.0,4095228243.0,5059465.0,214559.0,1402426.0,17120.0
2021-04-05,26030.6953125,221.0690460205078,10133.400390625,40066.82421875,11288.7978515625,70141.2578125,26214.657823542402,225.40084838867188,10133.400390625,40382.666301555466,11454.201641507925,73853.46922876044,25846.732801457598,200.92845153808594,9933.398522039615,39931.46332611909,11164.745729917619,69945.87826427576,26122.6765680212,204.0477752685547,10083.399463183634,39931.46332611909,11454.201641507925,73853.46922876044,205670.0,4789647554.0,7381819.0,102359.0,1501196.0,57000.0
2021-04-06,25662.76953125,237.66490173339844,10466.7373046875,40157.0625,11123.3955078125,69555.1171875,26030.694542450718,244.51747131347656,10483.403668983156,40382.6639747191,11288.798343885835,70336.63535814607,25662.76953125,217.63345336914062,10166.734462054243,39886.340730337084,11040.693128690207,68226.53629740169,25846.73203685036,221.61463928222656,10233.40176041719,40066.82191011236,11247.447634867502,70141.25581548455,236550.0,9267495720.0,9399423.0,97679.0,1650399.0,34480.0
2021-04-07,25754.751953125,219.42367553710938,10600.0703125,39931.45703125,11536.904296875,69164.3515625,25754.751953125,243.15127563476562,10683.403969904502,40157.058483403955,11619.605713311015,69555.11061087571,25248.855039760045,212.22665405273438,10483.403008015677,39615.614998234465,11040.692915002084,68773.59251412429,25478.80818219866,237.5615692138672,10500.069371260535,39750.97586952684,11164.746000741716,69555.11061087571,263470.0,8711169124.0,6679929.0,77059.0,2845611.0,25400.0
2021-04-08,26122.67578125,227.00302124023438,10400.0693359375,39931.45703125,11412.8515625,67992.09375,26398.61953950264,228.35366821289062,10600.07029754414,39931.45703125,11619.606071040946,69164.37122844828,25662.7695174956,218.0843963623047,10333.40204187192,39254.652674788136,11288.798472941178,67796.71417025862,26030.69452849912,219.84661865234375,10600.07029754414,39841.21645038842,11578.255361549884,69164.37122844828,315230.0,4532286410.0,6325944.0,78159.0,1590994.0,29460.0
2021-04-09,26214.658203125,221.86236572265625,10450.0703125,40743.62109375,11412.8515625,67992.09375,26628.573858963813,228.96714782714844,10483.403962615123,40833.86167203073,11495.552981482124,68500.08065732759,26122.676946271928,220.10940551757812,10283.402982514575,39705.854443521595,11330.150143517876,67992.09375,26122.676946271928,227.0221710205078,10366.736647507287,39750.97473266196,11454.202271991062,68304.70107758621,294400.0,3137324847.0,4780734.0,134239.0,1553378.0,36600.0
2021-04-12,26122.67578125,244.49436950683594,10550.0703125,41420.421875,11785.009765625,68382.8359375,26398.61953950264,258.59661865234375,10583.403959612444,41736.26387186819,11991.764272333214,69359.73359375,26076.68515487456,241.10438537597656,10450.06937116267,40833.8581665305,11371.500752208574,68226.5323125,26306.63828675176,253.17601013183594,10533.403028648727,40833.8581665305,11536.90454979227,69359.73359375,290260.0,5220366581.0,4701352.0,133819.0,4687148.0,33620.0
2021-04-13,25340.837890625,266.9814758300781,10366.736328125,40924.10546875,11454.2021484375,67757.6171875,26122.678624092558,273.2527160644531,10600.07095115201,41600.90985908214,11867.711161058975,68968.97020526961,25248.856627864112,244.67002868652344,10300.069029948667,40608.263419928335,11330.150021302432,67640.38947610294,26122.678624092558,244.71218872070312,10600.07095115201,41375.308395638094,11826.360452013952,68968.97020526961,455670.0,6908471654.0,6379648.0,107799.0,2021929.0,34640.0
2021-04-14,25156.875,279.7484130859375,10416.7353515625,41285.06640625,11412.8515625,67484.09375,25340.837522851918,282.6783142089844,10450.06899748298,41285.06640625,11495.552981482124,67953.00465040533,24742.95932358318,256.7626647949219,10200.067113374422,40157.05912739071,11206.097053959053,67171.48648306311,24926.9218464351,267.23248291015625,10266.73440521538,40698.50262124317,11247.447763450115,67757.62510856977,328230.0,8215124752.0,4269398.0,98139.0,1767673.0,36660.0
2021-04-15,24513.0078125,286.5906066894531,10200.0673828125,41510.6640625,11082.0439453125,67093.3359375,25294.848587007506,290.79052734375,10416.735626723941,42774.032099184784,11495.552961682164,68304.6891198311,24467.017178705442,267.177734375,10183.40101970705,41285.062627377716,11082.0439453125,67015.1841192851,25156.87668562383,279.3411560058594,10416.735626723941,41736.265497622284,11495.552961682164,67405.94321035965,330160.0,6470712244.0,5345153.0,147159.0,2571637.0,31800.0
2021-04-16,23455.220703125,310.61273193359375,10066.734375,41014.3515625,10916.6396484375,66077.3671875,24375.03327971814,316.9685974121094,10216.735335126017,42142.35903121562,11206.096523340158,66819.80951544944,22903.33315716912,267.47308349609375,9933.399779070136,39660.74260004126,10585.833027087363,65647.53215552928,24375.03327971814,286.2806701660156,10133.401672964932,41285.07335499175,10999.342024589227,66819.80951544944,509980.0,11850832933.0,5007967.0,141839.0,2572077.0,33060.0
2021-04-19,23915.125,261.9192199707031,10166.734375,42413.078125,10833.9384765625,66429.046875,24099.0875,281.3525390625,10266.735321688146,42638.67960438829,10999.342271493208,66429.046875,23087.29375,251.5144805908203,9983.400686956964,41330.19102393617,10709.885390093064,64905.08638786765,23087.29375,273.6451416015625,10150.068010847053,41510.672207446805,10999.342271493208,66038.2877757353,273950.0,9384818110.0,3957465.0,278199.0,1344949.0,30720.0
2021-04-20,23179.279296875,260.94134521484375,10166.734375,42593.56640625,10751.2373046875,66429.046875,24145.082600911457,272.5924377441406,10333.402619480243,42864.288226628705,10999.342522195695,66858.88188419117,22995.316762772814,235.67340087890625,10033.400700005961,41961.882158699686,10709.885634198106,66038.2877757353,24007.11070033482,261.2803039550781,10233.401672792097,42458.20549606065,10875.28943289878,66507.19869485294,265560.0,9446199109.0,3660154.0,137779.0,1350019.0,37340.0
2021-04-21,23179.279296875,258.80560302734375,10166.734375,42593.56640625,10751.2373046875,66429.046875,23179.279296875,276.31024169921875,10166.734375,42593.56640625,10751.2373046875,66429.046875,23179.279296875,251.68423461914062,10166.734375,42593.56640625,10751.2373046875,66429.046875,23179.279296875,261.0679016113281,10166.734375,42593.56640625,10751.2373046875,66429.046875,0.0,7698253801.0,0.0,0.0,0.0,0.0
2021-04-22,21569.603515625,253.07835388183594,9733.3984375,42367.95703125,10213.6748046875,65491.2265625,23179.27541977612,289.3291931152344,10166.734016696386,42548.43821136182,10751.23688943042,66624.4279767676,21569.603515625,241.3014373779297,9733.3984375,42097.23526108227,10213.6748046875,65256.77109747912,23041.303542277452,258.0594177246094,10133.401289565229,42413.077326277955,10627.183804924947,66429.04842258354,471030.0,9862940091.0,3742620.0,141819.0,2017347.0,22520.0
2021-04-23,22305.455078125,241.35877990722656,10100.0673828125,43315.484375,10420.4296875,66429.046875,22305.455078125,256.65618896484375,10100.0673828125,43676.44674479167,10420.4296875,66429.046875,20971.726836340207,212.02816772460938,9700.064541005946,41285.071044921875,10048.27138140154,65178.61775735294,21431.633126610825,253.10479736328125,9733.398187872333,42367.95815429687,10213.675179788148,65569.37685661764,355430.0,9252716255.0,4725673.0,267779.0,1681065.0,35180.0
2021-04-26,21799.55859375,247.4059295654297,9866.732421875,42864.28125,10006.919921875,66429.046875,23317.24938192247,247.9586944580078,10100.067963351543,43315.484210526316,10544.48198605998,67210.5650735294,21753.56796380538,221.91038513183594,9833.398773092636,42187.47680921053,9965.569215649746,64279.87182904412,22305.455523140823,223.9871368408203,10100.067963351543,43315.484210526316,10544.48198605998,67210.5650735294,279670.0,4935577761.0,4030966.0,109459.0,1333668.0,36880.0
2021-04-27,21523.6171875,259.65228271484375,9866.732421875,43315.484375,10006.919921875,66350.8828125,22121.495442708332,262.6161193847656,9983.400652908347,43315.484375,10213.674414086829,66429.03461793286,20879.74829727564,243.99539184570312,9733.398747335697,41510.672526041664,9841.516135888423,64631.54309297703,21799.560997596152,247.57827758789062,9866.732421875,41510.672526041664,10006.919921875,66429.03461793286,151180.0,4605576124.0,2843390.0,102939.0,957140.0,17740.0
2021-04-28,22995.314453125,258.5051574707031,10083.400390625,43180.1171875,10089.6220703125,66350.8828125,22995.314453125,266.3074951171875,10266.734993395825,43315.47805642633,10379.078957174816,66350.8828125,22167.4831328125,248.5077362060547,9866.732140024013,42142.350525731454,10006.920651829341,65139.52982829063,22167.4831328125,259.79095458984375,9866.732140024013,42232.59110501567,10006.920651829341,66350.8828125,310830.0,4235575377.0,4917838.0,116859.0,836224.0,28380.0
2021-04-29,23685.171875,255.58526611328125,10116.7333984375,44217.890625,10172.32421875,65295.84375,24191.068750000002,262.5469665527344,10316.735272765694,44217.890625,10296.376343656078,66350.89328994614,23179.275,249.2930450439453,10116.7333984375,42864.281728316324,10089.62184106034,64553.401481149005,23915.125,258.5769958496094,10166.733406724516,43270.36439732143,10255.025635354052,66350.89328994614,316690.0,3555940124.0,5355617.0,244399.0,682667.0,34020.0
2021-04-30,23685.171875,271.1670837402344,10116.7333984375,44217.890625,10172.32421875,65295.84375,23685.171875,273.2450256347656,10116.7333984375,44217.890625,10172.32421875,65295.84374999999,23685.171875,252.8878173828125,10116.7333984375,44217.890625,10172.32421875,65295.84374999999,23685.171875,255.45057678222656,10116.7333984375,44217.890625,10172.32421875,65295.84374999999,0.0,3898872713.0,0.0,0.0,0.0,0.0
2021-05-03,23685.171875,294.7040100097656,10116.7333984375,44217.890625,10172.32421875,65295.84375,23685.171875,299.300537109375,10116.7333984375,44217.890625,10172.32421875,65295.84374999999,23685.171875,268.7289733886719,10116.7333984375,44217.890625,10172.32421875,65295.84374999999,23685.171875,269.00830078125,10116.7333984375,44217.890625,10172.32421875,65295.84374999999,0.0,5172505234.0,0.0,0.0,0.0,0.0
2021-05-04,23225.265625,306.2344970703125,10416.7353515625,42954.5234375,9965.5693359375,62990.3671875,23409.228125,326.888671875,10450.06899748298,43992.29028525473,10048.270749386242,65295.845887290634,22167.48125,275.4649658203125,9866.7315747597,42954.5234375,9841.516254678816,62912.215367168115,22811.350000000002,294.7742614746094,9866.7315747597,43360.606117056195,9882.866961403186,65295.845887290634,215660.0,11541253990.0,6899582.0,55979.0,1157298.0,55640.0
2021-05-05,23225.265625,356.0370788574219,10566.7373046875,43766.68359375,10503.130859375,62677.75390625,23501.209375000002,359.5001525878906,10800.072848362604,44217.88651739691,10627.183945521685,63107.58887692877,22995.3125,301.4515686035156,10500.070006494612,43405.721254832475,10048.271145313172,62560.52618697397,22995.3125,305.1773986816406,10516.737291337915,43766.68359375,10048.271145313172,63107.58887692877,318230.0,13183539068.0,7317651.0,112079.0,2062020.0,52880.0
2021-05-06,23271.2578125,353.5103454589844,10533.4033203125,43315.484375,10172.32421875,60958.41015625,23823.145349555336,364.5176086425781,10700.071560489663,44217.890299479164,10585.833223941476,62677.74992988782,22995.314043972332,323.7054443359375,10450.069660518984,43315.484375,10172.32421875,60411.3475010016,23179.27655632411,356.0221252441406,10566.736968347934,44217.890299479164,10503.130846251815,62677.74992988782,255420.0,10441211171.0,5349367.0,100419.0,1118492.0,72540.0
2021-05-07,22811.3515625,346.2535705566406,10533.4033203125,43089.8828125,10006.919921875,59786.1484375,23501.210984753023,372.2654113769531,10566.736968347934,43541.08577388743,10172.323707861575,61231.9572559232,22719.370306199595,333.99517822265625,10400.0696487609,42413.07837041884,9924.217548338931,59395.38929738562,23271.257844002015,354.5068359375,10433.403296796334,43315.48429319372,10089.621334325508,60919.349943831694,286970.0,11094872192.0,7003569.0,126299.0,1229912.0,39980.0
2021-05-10,22673.380859375,359.3293151855469,11066.740234375,42232.6015625,10089.6220703125,58809.23828125,22949.3246426534,412.96014404296875,11150.073890148089,43089.8872779781,10172.32444988129,59512.604586274916,22121.493292818206,339.1389465332031,10516.736449210463,42232.6015625,9882.867563018972,58613.85875207641,22535.408967735802,387.8691711425781,10533.402812129047,43089.8872779781,9924.218272260552,58613.85875207641,242970.0,13240769672.0,10291187.0,78279.0,1193284.0,47040.0
2021-05-11,23225.265625,377.3887939453125,10900.072265625,42413.078125,10172.32421875,59473.5390625,23639.18125,378.859130859375,11133.407796254021,43270.36374667553,10461.78013794979,62521.46024967148,22811.350000000002,345.298828125,10900.072265625,42413.078125,10048.271132758315,59004.62811062746,22995.3125,359.2580871582031,11066.740501788587,42864.281083776594,10172.32421875,59004.62811062746,282400.0,8798204078.0,5764975.0,74359.0,1431498.0,47620.0
2021-05-12,24834.939453125,303.0848693847656,11066.740234375,43225.23828125,10296.3759765625,59278.15625,24834.939453125,393.1324768066406,11066.740234375,43270.35857173147,10379.078351303597,59707.991265655895,23363.23933738426,303.0848693847656,10816.738346465649,42413.0730525835,10172.323856079214,59004.62487640079,23455.220594618055,377.6705322265625,10850.071992892901,42774.03537643528,10172.323856079214,59473.53580257086,632130.0,8782996412.0,5968848.0,41919.0,827883.0,18280.0
2021-05-13,24375.03125,316.9093322753906,10983.40625,42548.4375,10089.6220703125,60255.0546875,25616.778125,332.0284729003906,11266.740855269703,43676.44485683987,10420.429666416394,60645.81379701686,24375.03125,292.2806701660156,10933.405321560007,42548.4375,10089.6220703125,58848.3218932393,24834.9375,310.1023864746094,10933.405321560007,43270.36220837752,10255.025868364448,59200.00509180447,559890.0,9777636796.0,7606506.0,67039.0,1386992.0,78980.0
2021-05-14,24191.0703125,326.2338562011719,11000.0732421875,42503.31640625,10130.97265625,60528.57421875,24834.939104087454,338.0980529785156,11133.407831540968,43089.88022077362,10379.078830851036,61349.16818814558,23961.11717264734,308.7076721191406,10950.073231475004,42232.594645700636,10089.6219475117,60176.89108900904,24375.03282438213,317.5172119140625,11133.407831540968,42458.196112825106,10213.675034812219,60255.04289561814,281960.0,6413801038.0,6123230.0,61299.0,1571002.0,48500.0
2021-05-17,23317.25,281.7693176269531,10966.7392578125,42413.078125,10048.271484375,60372.2734375,24191.071992110454,296.4105529785156,11166.740215106038,43225.24345079787,10337.728374789293,60958.4120145631,23271.25936883629,262.739990234375,10933.405611498563,42413.078125,10048.271484375,60372.2734375,24191.071992110454,296.0924377441406,11166.740215106038,43225.24345079787,10172.324574707645,60958.4120145631,353390.0,6426443389.0,5424678.0,40779.0,875328.0,42840.0
2021-05-18,22811.3515625,294.61932373046875,11100.07421875,42187.47265625,9924.2177734375,60176.8984375,23455.220356602822,318.0450744628906,11166.740593044113,42819.156738803475,10130.972270338882,60567.65751826298,22719.370306199595,279.4114685058594,10866.738686655206,42187.47265625,9882.86706627434,59981.518897118505,23271.257844002015,281.10333251953125,10950.073265555546,42819.156738803475,10006.920148849402,60372.27797788149,306440.0,7572089848.0,6515168.0,52359.0,1180384.0,49620.0
2021-05-19,23317.25,189.52017211914062,11500.076171875,42187.47265625,9676.11328125,59981.51171875,23639.184418145956,299.84759521484375,11500.076171875,42413.074114304814,10006.920885064144,60255.04304254885,22811.35305719921,151.1724395751953,11133.407890394885,41826.5103233623,9593.411860839291,59590.75268475163,22811.35305719921,294.6055908203125,11233.407912348499,42052.11178141711,9924.218503567781,60176.89123574918,281300.0,11449368854.0,8306133.0,50139.0,2019180.0,36100.0
2021-05-20,22719.37109375,212.27613830566406,11500.076171875,44804.44921875,9469.3583984375,59434.4609375,23271.258650683198,224.84767150878906,11583.4107509565,44894.68980126511,9800.165989301411,59981.52369432117,22443.4273152834,167.64004516601562,11416.742513383615,42413.073782099695,9428.007689850914,59200.00547029093,23271.258650683198,186.86627197265625,11566.743466904154,42413.073782099695,9676.11290245604,59981.52369432117,403080.0,8294595618.0,4896712.0,204939.0,1772219.0,24420.0
2021-05-21,23317.25,180.19703674316406,11550.0771484375,45932.453125,9676.11328125,58692.01171875,23915.128205128203,219.23480224609375,11750.07811371399,47331.182051203345,9882.867793362428,59395.37803761651,22535.409270216962,157.61199951171875,11416.742557859761,44488.60391085462,9345.305677435857,58652.9358121463,22719.371794871793,210.93597412109375,11466.743489621473,44669.08506262279,9469.358769137574,59004.618971579555,340910.0,6827729891.0,5622782.0,140279.0,1198710.0,34100.0
2021-05-24,24926.919921875,183.99412536621094,11583.4111328125,45977.578125,9758.8154296875,60137.8203125,24926.919921875,184.1439971923828,11666.744794051043,46925.104268891075,9882.867557340966,60645.807098765436,24053.098005794513,140.40377807617188,11466.74382296051,45797.09695473504,9676.113050166226,58731.08767361112,24053.098005794513,142.80264282226562,11600.07749682415,46473.90134322866,9800.166138905322,59199.998553240745,672660.0,5615445186.0,5793651.0,83239.0,850195.0,36520.0
2021-05-25,24834.939453125,183.49789428710938,11933.412109375,45977.578125,9841.5166015625,61700.85546875,25662.770768229166,194.12405395507812,11933.412109375,46925.104268891075,10048.271103557396,61739.93137468335,24558.99568142361,168.41075134277344,11583.410207769928,45210.5331513739,9800.165893380641,60606.73010261638,25662.770768229166,185.03749084472656,11600.076570450614,45616.61578447007,9924.218017926216,60958.41325601647,559940.0,5221949811.0,6445032.0,120959.0,1059635.0,34840.0
2021-05-26,25248.853515625,199.22433471679688,12500.0830078125,45932.453125,9634.76171875,64006.33203125,25570.78789560565,204.08950805664062,12500.0830078125,46789.73859589882,9841.516212572846,64201.711555154914,24467.012878529145,180.01719665527344,12200.081096636932,45481.25024557957,9634.76171875,60958.411458333336,24650.97538137523,183.976318359375,12250.082028892944,46789.73859589882,9841.516212572846,61661.77774439102,632730.0,4409113332.0,9522273.0,132919.0,1217108.0,32180.0
2021-05-27,25616.78125,193.12109375,12166.748046875,45842.21875,9634.76171875,63693.7265625,26582.58449281867,208.4635009765625,12583.418206741264,46473.902866633856,9800.16550602539,64084.48562116565,25018.90305206463,181.08734130859375,12016.747083912,45571.49698572834,9552.060305655088,62521.449386503074,25340.83746633752,199.2351837158203,12500.083622413906,46473.902866633856,9717.463131844912,64006.33380943252,662510.0,4104509375.0,7971888.0,69939.0,1190928.0,45820.0
2021-05-28,26444.61328125,177.32066345214844,12566.75,45571.49609375,9676.11328125,63107.59375,26490.603913043476,198.48675537109375,12566.75,46473.90195699257,9758.815662746363,64006.33966718266,25754.753804347823,166.2047576904297,12066.74713365671,45481.25550742574,9593.411860839291,62521.455108359136,25754.753804347823,193.99053955078125,12200.080801739537,45481.25550742574,9634.762571044645,62521.455108359136,554140.0,4842770593.0,7460042.0,87899.0,1314997.0,37220.0
2021-05-31,26306.638671875,188.03367614746094,12666.751953125,45526.37890625,9717.4638671875,60763.04296875,26674.56368826486,188.15899658203125,12766.7529026162,46248.30364609143,9717.4638671875,62716.83856260048,25846.732401387675,164.00938415527344,12333.416375411185,45120.2962400892,9469.358648042511,60176.90429059485,26490.60118006993,170.66888427734375,12666.751953125,46203.18334985134,9676.113157510941,62130.699884445334,491010.0,3347105582.0,8596007.0,86339.0,1283545.0,33860.0
2021-06-01,26076.6875,182.98069763183594,12733.41796875,45345.89453125,10006.919921875,60176.8984375,26398.621913580246,193.0040283203125,12950.086210503718,45571.4959965796,10172.323707861575,61036.56841517857,25754.75308641975,176.29721069335938,12700.08432228096,45120.2930659204,9924.217548338931,59395.38027597402,26168.668761022927,188.1175537109375,12866.751634036074,45391.01482431592,10006.919921875,59864.29117288961,507740.0,2965166592.0,4618575.0,70639.0,1817867.0,25460.0
2021-06-02,25616.78125,187.26397705078125,12833.4189453125,45345.89453125,9841.5166015625,59395.375,25846.734403052065,191.24441528320312,12900.086243225895,46654.38303016169,10089.621811739255,60176.89309210526,24834.940529622978,178.66116333007812,12533.417025292378,45075.17277285448,9800.165893380641,59239.07138157894,25754.75314183124,183.00299072265625,12633.41797216247,45120.2930659204,10048.271103557396,59512.60271381579,501810.0,2808932742.0,6697491.0,132039.0,1259650.0,29860.0
2021-06-03,26214.658203125,193.086181640625,13716.7587890625,45661.734375,10503.130859375,60137.8203125,26490.60197368421,197.6842803955078,13716.7587890625,46428.779320034584,10503.130859375,60176.89621913581,25340.836263020832,182.46522521972656,13283.42317965668,45391.01262969368,9882.867350812796,59395.378086419754,26030.69568941886,187.4100799560547,13333.423194429224,46428.779320034584,9882.867350812796,59395.378086419754,650180.0,2854571398.0,8225902.0,75359.0,3506180.0,41520.0
2021-06-04,27502.39453125,178.87200927734375,13850.091796875,45391.015625,10833.9384765625,60059.65625,27686.35703647575,193.54904174804688,14233.427347435556,45661.73738817097,10833.9384765625,60841.17422332466,26490.600752508362,170.01918029785156,13700.090849213037,45300.77503727634,10461.780178239807,59590.74546600521,26582.582005121236,193.54904174804688,13733.424495425705,45300.77503727634,10751.23705963995,60841.17422332466,928400.0,3123327190.0,9303128.0,66739.0,3342626.0,39480.0
2021-06-07,28882.1171875,161.73280334472656,13250.0888671875,44939.8125,10668.5341796875,60606.7421875,29066.07971735669,182.23959350585938,13833.42541233785,45977.579254518074,11123.394834617595,60958.42541102515,27870.323273288217,161.0727996826172,13000.086964642986,44669.09073795181,10585.832766655974,59786.14799927466,28238.248333001593,176.539306640625,13833.42541233785,45571.496611445786,10999.34175398474,60059.679395349776,10302900.0,2497621711.0,87232122.0,893399.0,19475302.0,327000.0
2021-06-08,28882.1171875,161.16107177734375,13250.0888671875,44939.8125,10668.5341796875,60606.7421875,28882.1171875,164.47744750976562,13250.0888671875,44939.8125,10668.5341796875,60606.7421875,28882.1171875,145.66819763183594,13250.0888671875,44939.8125,10668.5341796875,60606.7421875,28882.1171875,162.04898071289062,13250.0888671875,44939.8125,10668.5341796875,60606.7421875,0.0,3333355082.0,0.0,0.0,0.0,0.0
2021-06-09,26950.509765625,172.13865661621094,12850.0859375,43225.23828125,10006.919921875,61310.1015625,27502.39733761732,173.04527282714844,12933.419597699227,43541.0803146203,10089.621334325508,62521.45474824729,25754.753359641636,152.84213256835938,12250.08211112135,42774.03537643528,9758.814723437916,60958.41837954111,26674.56597962884,160.8913116455078,12366.749419518294,43225.23828125,9924.217548338931,61779.012473111856,5540700.0,3251347235.0,86613066.0,864799.0,17536316.0,189800.0
2021-06-10,26214.658203125,168.20306396484375,12633.4169921875,43225.23828125,9841.5166015625,62521.44921875,26950.50825794956,174.52015686035156,12983.419818788007,44127.64409087943,10089.621811739255,63498.34686279297,25754.75191885965,162.9648895263672,12566.749699445492,42864.275957398226,9758.815185198784,61466.399763183595,26214.658203125,172.47857666015625,12833.417949823443,44127.64409087943,10006.920395375539,61466.399763183595,4218400.0,2639779895.0,43995159.0,574199.0,13697495.0,1381200.0
2021-06-11,26812.53515625,162.88052368164062,13133.421875,43721.56640625,9965.5693359375,64123.5703125,27180.460166970413,173.48854064941406,13316.756485210222,44443.49113535217,10048.270749386242,64436.17760226234,26122.67576114923,160.8946990966797,12583.418044369331,42909.40108601006,9841.516254678816,62912.21706467093,26490.600771869642,168.2439727783203,12733.419005396772,42909.40108601006,9841.516254678816,62912.21706467093,4200500.0,2518234370.0,70695759.0,651799.0,8552887.0,718800.0
